"VESSEL","CRUISE","YEAR","HAUL","SUBSTRATA","LATITUDE","LONGITUDE","SURFACE_TEMPERATURE","GEAR_TEMPERATURE","START_TIME","BOTTOM_DEPTH","SPECIES_CODE","CPUE_KGHA","CPUE_NOHA","AREA_FISHED"
1,198203,1982.00,38,31,55,-164.57,5.5,4.5,6/12/1982 18:00:00,59,10285,0.00,0.00,4.31
1,198203,1982.00,39,31,55.32,-164.59,5.4,3.1,6/13/1982 6:00:00,106,10285,0.99,1.31,4.57
1,198203,1982.00,40,31,55.66,-164.58,5.5,2.2,6/13/1982 9:00:00,101,10285,0.20,0.44,4.48
1,198203,1982.00,41,31,55.98,-164.59,5.6,1.7,6/13/1982 12:00:00,97,10285,5.19,6.54,4.89
1,198203,1982.00,42,31,56.31,-164.58,5.4,1.8,6/13/1982 15:00:00,91,10285,8.19,10.25,4.48
1,198203,1982.00,43,31,56.66,-164.61,6.1,0.3,6/13/1982 17:00:00,79,10285,60.09,76.12,4.45
1,198203,1982.00,44,31,56.99,-164.6,4.9,0.2,6/13/1982 20:00:00,73,10285,40.44,68.11,4.65
1,198203,1982.00,45,31,57.32,-164.61,4,0.5,6/14/1982 6:00:00,70,10285,59.27,103.88,4.42
1,198203,1982.00,46,10,57.65,-164.62,3.7,0.4,6/14/1982 9:00:00,57,10285,57.47,141.01,4.56
1,198203,1982.00,47,10,57.99,-164.62,2.4,0.8,6/14/1982 12:00:00,48,10285,23.48,66.52,4.40
1,198203,1982.00,48,10,58.31,-164.63,3.5,1.1,6/14/1982 14:00:00,46,10285,22.48,69.40,4.55
1,198203,1982.00,49,10,58.65,-164.65,3.6,1.5,6/14/1982 17:00:00,40,10285,23.39,70.90,4.40
1,198203,1982.00,50,10,58.98,-164.63,3.2,3,6/15/1982 6:00:00,29,10285,47.73,109.02,3.95
1,198203,1982.00,51,10,59.32,-164.65,5.1,5.1,6/15/1982 9:00:00,22,10285,19.95,89.37,4.29
1,198203,1982.00,52,20,59.66,-165.95,6.3,3.6,6/15/1982 14:00:00,24,10285,15.01,50.19,4.10
1,198203,1982.00,53,20,59.34,-165.96,3.2,3,6/16/1982 9:00:00,26,10285,33.39,104.26,4.09
1,198203,1982.00,54,20,59.01,-165.92,2.8,2.2,6/16/1982 12:00:00,31,10285,44.79,140.84,4.18
1,198203,1982.00,55,10,58.68,-165.91,2.8,1.7,6/16/1982 15:00:00,38,10285,18.50,50.09,4.19
1,198203,1982.00,56,10,58.34,-165.91,4.4,1.2,6/16/1982 18:00:00,46,10285,41.16,113.75,4.65
1,198203,1982.00,57,10,57.99,-165.9,4.5,1,6/17/1982 6:00:00,59,10285,44.31,102.95,4.53
1,198203,1982.00,58,31,57.67,-165.88,5.1,0.2,6/17/1982 8:00:00,66,10285,15.90,26.75,4.63
1,198203,1982.00,59,31,57.34,-165.87,5.5,0.8,6/17/1982 11:00:00,71,10285,16.27,22.90,4.23
1,198203,1982.00,60,31,57.01,-165.85,6.2,1.7,6/17/1982 14:00:00,75,10285,12.72,17.20,4.24
1,198203,1982.00,61,31,56.67,-165.82,7.7,2,6/17/1982 17:00:00,80,10285,2.78,4.22,4.72
1,198203,1982.00,62,31,56.33,-165.79,7.5,2.1,6/18/1982 6:00:00,95,10285,16.37,17.48,4.86
1,198203,1982.00,63,31,56,-165.79,7.8,3.9,6/18/1982 9:00:00,110,10285,0.18,0.41,4.83
1,198203,1982.00,64,50,55.68,-165.8,7.8,3.9,6/18/1982 12:00:00,121,10285,0.00,0.00,4.43
1,198203,1982.00,65,50,55.34,-165.78,7.9,3.9,6/18/1982 16:00:00,123,10285,0.00,0.00,4.55
1,198203,1982.00,66,50,55,-165.74,7.7,4,6/18/1982 18:00:00,132,10285,0.00,0.00,4.33
1,198203,1982.00,67,50,55,-166.94,7.9,3.9,6/19/1982 6:00:00,159,10285,0.00,0.00,4.51
1,198203,1982.00,68,50,55.33,-166.97,7.9,4,6/19/1982 9:00:00,143,10285,0.00,0.00,4.46
1,198203,1982.00,69,50,55.66,-166.96,6.9,3.9,6/19/1982 12:00:00,137,10285,0.00,0.00,3.92
1,198203,1982.00,70,50,56,-167.02,7.2,4,6/19/1982 15:00:00,141,10285,0.00,0.00,3.92
1,198203,1982.00,71,50,56.32,-167.01,7.1,2.5,6/19/1982 19:00:00,119,10285,3.80,3.04,4.59
1,198203,1982.00,72,42,58,-168.44,5,2.2,6/26/1982 7:00:00,73,10285,22.11,34.18,4.32
1,198203,1982.00,73,41,58.32,-168.46,4.8,1.3,6/26/1982 10:00:00,64,10285,22.49,37.73,4.63
1,198203,1982.00,74,20,58.65,-168.49,3.3,2.7,6/26/1982 13:00:00,57,10285,56.18,120.81,4.26
1,198203,1982.00,75,20,58.98,-168.52,2.9,2.4,6/26/1982 16:00:00,49,10285,37.40,91.07,4.46
1,198203,1982.00,76,20,59.33,-168.55,2.9,2.2,6/26/1982 19:00:00,44,10285,37.47,160.63,4.55
1,198203,1982.00,77,20,59.66,-168.62,2.7,2.2,6/27/1982 7:00:00,40,10285,25.82,69.17,4.16
1,198203,1982.00,78,20,59.98,-168.65,3.1,2.3,6/27/1982 9:00:00,37,10285,10.22,26.45,4.46
1,198203,1982.00,79,20,60.32,-168.67,3.4,2.9,6/27/1982 12:00:00,38,10285,12.22,32.95,4.49
1,198203,1982.00,80,20,59.67,-167.3,5.2,4.3,6/27/1982 20:00:00,33,10285,15.54,45.94,3.89
1,198203,1982.00,81,20,59.32,-167.26,4.3,3.1,6/28/1982 6:00:00,35,10285,47.15,117.28,4.63
1,198203,1982.00,82,20,59,-167.24,3.8,3,6/28/1982 8:00:00,42,10285,41.25,110.97,4.37
1,198203,1982.00,83,20,58.67,-167.22,2.9,3.1,6/28/1982 12:00:00,42,10285,59.41,152.59,4.52
1,198203,1982.00,84,20,58.35,-167.19,4.5,3,6/28/1982 15:00:00,53,10285,61.20,147.27,4.53
1,198203,1982.00,85,31,57.99,-167.16,5.1,1.3,6/29/1982 6:00:00,68,10285,144.59,219.91,4.58
1,198203,1982.00,86,31,57.67,-167.14,5.5,2.1,6/29/1982 8:00:00,70,10285,25.87,42.89,4.45
1,198203,1982.00,87,31,57.34,-167.13,6.1,2.5,6/29/1982 12:00:00,73,10285,15.88,56.39,4.39
1,198203,1982.00,88,31,57,-167.08,6.5,3,6/29/1982 15:00:00,77,10285,3.47,8.34,4.31
1,198203,1982.00,89,31,56.66,-167.07,6.6,2.5,6/29/1982 18:00:00,99,10285,38.05,36.64,4.61
1,198203,1982.00,90,42,57.83,-168.68,6,2.3,6/30/1982 6:00:00,73,10285,1.45,2.51,4.36
1,198203,1982.00,91,42,57.66,-168.41,6.3,2.5,6/30/1982 8:00:00,73,10285,2.23,4.03,4.46
1,198203,1982.00,92,42,57.5,-168.64,6.4,3.1,6/30/1982 10:00:00,73,10285,2.35,5.82,4.80
1,198203,1982.00,93,32,57.34,-168.38,7.3,3.4,6/30/1982 12:00:00,77,10285,6.63,11.69,4.61
1,198203,1982.00,94,32,57.17,-168.62,8.9,3.4,6/30/1982 15:00:00,79,10285,4.78,8.68,4.37
1,198203,1982.00,95,32,57.01,-168.34,6.6,3.1,6/30/1982 18:00:00,73,10285,1.81,3.11,4.48
1,198203,1982.00,96,32,56.85,-168.64,6.4,2.8,7/1/1982 7:00:00,97,10285,18.91,22.07,4.07
1,198203,1982.00,97,50,56.66,-168.31,6.4,2.7,7/1/1982 9:00:00,110,10285,9.58,13.29,4.21
1,198203,1982.00,98,50,56.34,-168.26,6.5,4,7/1/1982 12:00:00,155,10285,0.00,0.00,4.81
1,198203,1982.00,99,50,56.01,-168.23,6.2,4.1,7/1/1982 16:00:00,154,10285,0.00,0.00,4.71
1,198203,1982.00,100,50,55.67,-168.19,6.4,3.9,7/1/1982 19:00:00,141,10285,0.00,0.00,4.46
1,198203,1982.00,102,32,56.66,-169.5,5.1,4.6,7/2/1982 9:00:00,80,10285,0.00,0.00,4.65
1,198203,1982.00,104,42,56.84,-169.92,5.8,4.5,7/2/1982 13:00:00,73,10285,0.87,1.59,4.40
1,198203,1982.00,106,42,57.01,-169.52,5.6,3.8,7/2/1982 17:00:00,64,10285,1.58,2.78,4.30
1,198203,1982.00,107,42,57.14,-169.9,4.6,4.4,7/3/1982 8:00:00,46,10285,0.02,0.23,4.25
1,198203,1982.00,108,42,57.31,-169.6,4.3,2.2,7/3/1982 11:00:00,62,10285,2.35,4.36,4.81
1,198203,1982.00,109,42,57.48,-169.97,5.8,2.6,7/3/1982 14:00:00,77,10285,6.76,13.06,4.66
1,198203,1982.00,110,42,57.66,-169.67,4.9,2.9,7/3/1982 16:00:00,73,10285,6.50,14.98,4.73
1,198203,1982.00,111,42,57.83,-169.99,5.8,1.3,7/3/1982 19:00:00,75,10285,10.22,20.67,4.30
1,198203,1982.00,112,42,58,-169.69,5,2.4,7/4/1982 6:00:00,73,10285,9.11,17.10,4.67
1,198203,1982.00,113,41,58.32,-169.72,5.6,0.8,7/4/1982 8:00:00,71,10285,13.33,22.76,4.52
1,198203,1982.00,114,41,58.65,-169.78,5.5,0,7/4/1982 11:00:00,70,10285,2.75,5.09,5.10
1,198203,1982.00,115,41,58.98,-169.83,6,2,7/4/1982 14:00:00,66,10285,18.51,31.08,4.72
1,198203,1982.00,116,41,59.32,-169.87,4.7,1.5,7/4/1982 16:00:00,62,10285,62.51,95.21,4.81
1,198203,1982.00,117,41,59.66,-169.89,5.3,1.5,7/4/1982 19:00:00,59,10285,84.65,143.57,4.50
1,198203,1982.00,118,41,59.99,-169.96,5.5,1.5,7/5/1982 6:00:00,57,10285,236.86,372.36,4.35
1,198203,1982.00,119,20,60.32,-169.96,5.4,1.8,7/5/1982 8:00:00,53,10285,48.20,93.51,4.94
1,198203,1982.00,120,41,60.34,-171.35,4.6,-0.6,7/5/1982 14:00:00,70,10285,7.92,10.07,4.86
1,198203,1982.00,121,41,60.01,-171.31,4.7,-1.2,7/5/1982 16:00:00,71,10285,48.76,51.88,4.14
1,198203,1982.00,122,41,59.68,-171.24,6,-0.3,7/5/1982 19:00:00,75,10285,11.98,16.54,4.65
1,198203,1982.00,123,41,59.34,-171.19,5.1,0.2,7/7/1982 7:00:00,79,10285,10.22,15.38,4.74
1,198203,1982.00,124,41,59.01,-171.13,5,0.6,7/7/1982 10:00:00,80,10285,8.33,11.43,4.89
1,198203,1982.00,125,41,58.67,-171.08,6.5,1.1,7/7/1982 13:00:00,86,10285,5.63,8.03,4.72
1,198203,1982.00,126,41,58.34,-171.01,6.5,2.7,7/7/1982 16:00:00,88,10285,3.71,7.60,4.60
1,198203,1982.00,127,42,58.01,-170.97,6.9,3.4,7/7/1982 19:00:00,91,10285,0.00,0.00,4.61
1,198203,1982.00,128,42,57.66,-170.89,6.5,3.4,7/8/1982 6:00:00,91,10285,2.41,3.92,4.32
1,198203,1982.00,130,42,57.36,-170.87,6.5,3.8,7/8/1982 11:00:00,86,10285,2.09,4.61,4.33
1,198203,1982.00,131,42,57.01,-170.78,6.5,3.9,7/8/1982 14:00:00,97,10285,0.35,1.04,4.80
1,198203,1982.00,132,61,56.67,-170.73,6.4,3.9,7/8/1982 17:00:00,117,10285,0.00,0.00,4.55
1,198203,1982.00,133,61,56.34,-170.68,6.1,3.9,7/8/1982 20:00:00,124,10285,0.00,0.00,4.78
1,198203,1982.00,134,61,56.67,-171.96,6.3,4.1,7/9/1982 6:00:00,130,10285,0.00,0.00,4.56
1,198203,1982.00,136,61,57.01,-171.96,6.5,3.8,7/9/1982 9:00:00,119,10285,0.00,0.00,4.59
1,198203,1982.00,137,61,57.32,-172.09,6.6,3.7,7/9/1982 13:00:00,112,10285,0.00,0.00,4.74
1,198203,1982.00,138,61,57.66,-172.15,6.8,3.5,7/9/1982 15:00:00,110,10285,0.98,1.94,4.61
1,198203,1982.00,139,61,58,-172.23,6.6,3,7/9/1982 19:00:00,108,10285,0.26,0.58,5.09
1,198203,1982.00,140,61,58.33,-172.3,6.5,3.2,7/10/1982 6:00:00,106,10285,5.06,4.78,4.39
1,198203,1982.00,141,61,58.65,-172.36,6.4,2.6,7/10/1982 8:00:00,108,10285,0.00,0.00,4.99
1,198203,1982.00,142,41,58.99,-172.42,6.2,2.2,7/10/1982 10:00:00,101,10285,1.38,1.74,4.58
1,198203,1982.00,143,43,59.32,-172.49,5.5,1.2,7/10/1982 13:00:00,91,10285,11.98,14.53,4.54
1,198203,1982.00,144,43,59.65,-172.56,5.5,0,7/10/1982 16:00:00,86,10285,11.57,12.23,4.74
1,198203,1982.00,145,43,59.99,-172.65,5,-0.1,7/10/1982 19:00:00,70,10285,34.14,48.34,4.34
1,198203,1982.00,146,41,60.66,-174.14,5.5,0.6,7/11/1982 6:00:00,90,10285,0.00,0.00,4.33
1,198203,1982.00,147,43,60.33,-174.07,5.6,0.5,7/11/1982 8:00:00,93,10285,0.25,0.44,4.48
1,198203,1982.00,148,43,60.01,-173.95,5.6,1.2,7/11/1982 11:00:00,101,10285,0.77,0.91,4.36
1,198203,1982.00,149,62,59.67,-173.88,5.7,1.9,7/11/1982 14:00:00,108,10285,0.46,0.61,4.90
37,198301,1983.00,1,10,57.31,-158.42,8.6,5,6/7/1983 7:00:00,29,10285,0.04,0.45,4.42
37,198301,1983.00,2,10,57.65,-158.34,7.5,5,6/7/1983 10:00:00,35,10285,0.00,0.00,3.59
37,198301,1983.00,3,10,57.98,-158.32,6.8,5.6,6/7/1983 13:00:00,33,10285,0.54,0.54,3.67
37,198301,1983.00,4,10,58,-158.94,8.8,5,6/7/1983 16:00:00,40,10285,0.00,0.00,3.96
37,198301,1983.00,5,10,57.68,-159.01,6,4.5,6/7/1983 18:00:00,46,10285,0.00,0.00,3.67
37,198301,1983.00,6,10,57.33,-159.05,6.9,4.6,6/8/1983 7:00:00,48,10285,0.00,0.00,3.58
37,198301,1983.00,7,10,57.01,-159.11,8.9,5.6,6/8/1983 9:00:00,33,10285,0.08,0.50,3.93
37,198301,1983.00,8,31,56.66,-160.35,8.9,3.5,6/8/1983 15:00:00,57,10285,0.00,0.00,4.67
37,198301,1983.00,9,31,56.97,-160.32,9.3,3.4,6/8/1983 18:00:00,64,10285,0.59,0.67,4.45
37,198301,1983.00,10,31,57.32,-160.3,6.9,3.6,6/9/1983 7:00:00,62,10285,4.49,8.80,3.97
37,198301,1983.00,11,31,57.66,-160.26,6.4,3.9,6/9/1983 10:00:00,55,10285,0.63,2.81,3.90
37,198301,1983.00,12,10,57.99,-160.22,9.8,3.6,6/9/1983 12:00:00,49,10285,1.12,2.36,3.38
37,198301,1983.00,14,10,58.24,-160.08,11.6,5.2,6/10/1983 15:00:00,27,10285,0.00,0.00,3.18
37,198301,1983.00,15,10,58.32,-161.39,9.4,4.6,6/11/1983 6:00:00,35,10285,1.78,8.37,3.82
37,198301,1983.00,16,10,58.01,-161.46,5.4,4.1,6/11/1983 10:00:00,55,10285,3.99,6.49,4.15
37,198301,1983.00,17,10,57.68,-161.48,,,6/11/1983 13:00:00,53,10285,2.80,8.04,4.47
37,198301,1983.00,18,31,57.34,-161.52,8,4.9,6/11/1983 15:00:00,55,10285,6.37,15.13,5.02
37,198301,1983.00,19,31,57,-161.53,8,3,6/11/1983 18:00:00,68,10285,9.98,20.85,4.36
37,198301,1983.00,20,31,56.67,-161.58,8,3,6/12/1983 6:00:00,91,10285,6.52,10.06,4.07
37,198301,1983.00,21,10,56.34,-161.59,7.7,3,6/12/1983 10:00:00,66,10285,1.29,2.93,4.42
37,198301,1983.00,22,10,55.67,-162.81,,3.5,6/12/1983 16:00:00,51,10285,2.20,6.71,4.46
37,198301,1983.00,23,31,55.99,-162.82,8.7,3.2,6/13/1983 6:00:00,80,10285,16.82,28.37,4.22
37,198301,1983.00,24,31,56.33,-162.78,8.6,3,6/13/1983 9:00:00,80,10285,12.12,15.71,4.07
37,198301,1983.00,25,31,56.66,-162.78,8.5,2.5,6/13/1983 12:00:00,73,10285,18.88,43.13,3.82
37,198301,1983.00,26,31,56.98,-162.77,8.6,2.8,6/13/1983 15:00:00,60,10285,6.57,12.29,5.20
37,198301,1983.00,27,10,57.3,-162.77,7.6,4.5,6/13/1983 18:00:00,48,10285,1.32,3.16,5.06
37,198301,1983.00,28,10,57.65,-162.74,7.3,5,6/14/1983 6:00:00,44,10285,8.01,14.21,4.92
37,198301,1983.00,29,10,57.98,-162.76,7.3,4.5,6/14/1983 9:00:00,42,10285,7.01,12.79,5.78
37,198301,1983.00,30,10,58.31,-162.72,7.3,6.5,6/14/1983 11:00:00,33,10285,8.70,23.37,3.80
37,198301,1983.00,31,10,58.64,-162.71,7.1,6.5,6/14/1983 15:00:00,24,10285,0.51,1.60,3.11
37,198301,1983.00,32,10,59.31,-164,9.3,9.2,6/15/1983 6:00:00,20,10285,1.61,20.33,4.91
37,198301,1983.00,33,10,59.01,-164,7.4,6.2,6/15/1983 8:00:00,27,10285,7.35,17.18,3.08
37,198301,1983.00,34,10,58.67,-163.98,6,5.6,6/15/1983 12:00:00,35,10285,2.30,5.08,4.72
37,198301,1983.00,35,10,58.34,-163.99,8.1,4.7,6/15/1983 15:00:00,40,10285,10.85,25.75,5.28
37,198301,1983.00,36,10,57.96,-163.99,8.3,4.3,6/15/1983 17:00:00,46,10285,8.56,22.28,4.21
37,198301,1983.00,37,10,57.67,-164,6.6,3.7,6/16/1983 6:00:00,51,10285,30.78,77.15,3.47
37,198301,1983.00,38,31,57.35,-163.99,6.8,2.8,6/16/1983 9:00:00,62,10285,14.89,34.04,4.17
37,198301,1983.00,39,31,57.01,-163.98,8,1.9,6/16/1983 12:00:00,70,10285,61.04,109.14,4.28
37,198301,1983.00,40,31,56.67,-164,8.7,2,6/16/1983 14:00:00,77,10285,55.36,70.46,4.76
37,198301,1983.00,41,31,56.33,-163.99,8.6,2.6,6/16/1983 17:00:00,86,10285,2.16,3.03,4.61
37,198301,1983.00,42,31,54.68,-165.15,6.9,5.3,6/17/1983 6:00:00,84,10285,1.04,1.02,4.88
37,198301,1983.00,43,50,54.98,-165.15,8.1,4.4,6/17/1983 9:00:00,113,10285,0.11,0.21,4.72
37,198301,1983.00,44,50,55.32,-165.16,7.1,4.5,6/17/1983 11:00:00,115,10285,0.00,0.00,4.56
37,198301,1983.00,45,31,55.66,-165.2,8.6,4.2,6/17/1983 14:00:00,112,10285,0.27,0.27,3.66
37,198301,1983.00,46,31,55.99,-165.18,8.4,2.9,6/17/1983 17:00:00,97,10285,6.53,7.85,3.81
37,198301,1983.00,47,31,56.32,-165.21,8.3,1.9,6/18/1983 6:00:00,88,10285,27.15,26.55,4.14
37,198301,1983.00,48,31,56.65,-165.21,8.3,0.7,6/18/1983 9:00:00,77,10285,54.30,65.32,4.57
37,198301,1983.00,49,31,56.99,-165.21,8.1,1.5,6/18/1983 12:00:00,71,10285,124.55,182.99,4.50
37,198301,1983.00,50,31,57.32,-165.23,8,2.4,6/18/1983 15:00:00,68,10285,4.38,7.97,4.13
37,198301,1983.00,51,31,57.65,-165.23,6.8,2.4,6/19/1983 6:00:00,62,10285,29.37,97.84,4.35
37,198301,1983.00,52,10,57.98,-165.25,6.1,3.1,6/19/1983 9:00:00,49,10285,61.03,158.51,4.13
37,198301,1983.00,53,10,58.3,-165.31,6.1,3.2,6/19/1983 13:00:00,46,10285,19.27,42.57,4.27
37,198301,1983.00,54,10,58.65,-165.29,4.5,4.1,6/19/1983 15:00:00,40,10285,36.24,90.73,3.91
37,198301,1983.00,55,10,58.98,-165.29,7.1,6.9,6/20/1983 6:00:00,27,10285,4.71,14.16,3.17
37,198301,1983.00,56,20,59.32,-165.29,8.2,7.7,6/20/1983 9:00:00,20,10285,0.38,1.62,3.69
37,198301,1983.00,57,20,59.66,-166.63,7.3,6.7,6/21/1983 8:00:00,27,10285,0.16,1.32,3.77
37,198301,1983.00,58,20,59.34,-166.6,7.1,6.5,6/21/1983 10:00:00,27,10285,10.05,23.69,4.55
37,198301,1983.00,59,20,59.01,-166.59,5.8,5.4,6/21/1983 13:00:00,33,10285,33.43,56.63,4.09
37,198301,1983.00,60,20,58.67,-166.53,7.2,4.4,6/21/1983 16:00:00,42,10285,11.90,30.11,3.51
37,198301,1983.00,61,10,58.34,-166.53,6.8,2.9,6/22/1983 6:00:00,49,10285,25.53,70.71,3.88
37,198301,1983.00,62,31,58.01,-166.51,7.5,1.4,6/22/1983 9:00:00,62,10285,34.99,70.44,4.58
37,198301,1983.00,63,31,57.68,-166.5,8.1,1.5,6/22/1983 12:00:00,68,10285,28.88,39.85,4.49
37,198301,1983.00,64,31,57.34,-166.48,8.4,1.7,6/22/1983 14:00:00,71,10285,21.46,23.77,4.41
37,198301,1983.00,65,31,57.02,-166.43,8.5,1.6,6/22/1983 17:00:00,77,10285,82.40,141.01,3.88
37,198301,1983.00,66,31,56.67,-166.42,8.8,2.2,6/23/1983 6:00:00,88,10285,1.42,1.34,4.46
37,198301,1983.00,67,31,56.34,-166.39,9,3.5,6/23/1983 9:00:00,106,10285,5.67,5.55,5.04
37,198301,1983.00,68,50,56.01,-166.37,9.3,4,6/23/1983 12:00:00,126,10285,0.00,0.00,5.03
37,198301,1983.00,69,50,55.67,-166.35,9,4.1,6/23/1983 15:00:00,130,10285,0.00,0.00,3.89
37,198301,1983.00,70,50,55.34,-166.32,7.8,4.2,6/24/1983 7:00:00,137,10285,0.00,0.00,4.49
37,198301,1983.00,71,50,54.99,-166.34,8.1,4.2,6/24/1983 11:00:00,148,10285,0.00,0.00,3.63
37,198301,1983.00,72,31,57.32,-167.73,8.5,2.4,6/25/1983 6:00:00,77,10285,3.83,6.40,3.90
37,198301,1983.00,73,31,57.01,-167.7,9.1,2.6,6/25/1983 8:00:00,80,10285,2.52,3.70,4.31
37,198301,1983.00,74,31,56.67,-167.64,9.2,2.9,6/25/1983 11:00:00,106,10285,0.43,0.60,4.94
37,198301,1983.00,75,50,56.35,-167.64,9.3,4,6/25/1983 14:00:00,132,10285,0.00,0.00,4.58
37,198301,1983.00,76,50,56.03,-167.58,9.4,4,6/25/1983 17:00:00,139,10285,0.00,0.00,3.93
37,198301,1983.00,77,50,55.68,-167.55,8.8,4.2,6/26/1983 6:00:00,141,10285,0.00,0.00,4.52
37,198301,1983.00,78,50,55.34,-167.53,8.9,4.1,6/26/1983 9:00:00,154,10285,0.00,0.00,4.82
37,198301,1983.00,80,31,57.65,-167.76,9,1.8,7/1/1983 7:00:00,70,10285,19.24,34.81,4.13
37,198301,1983.00,81,41,57.98,-167.79,9.3,1.6,7/1/1983 9:00:00,68,10285,7.65,14.92,4.75
37,198301,1983.00,82,41,58.31,-167.83,10.5,1.3,7/1/1983 12:00:00,60,10285,81.86,201.92,4.78
37,198301,1983.00,83,20,58.65,-167.86,8.3,3,7/1/1983 15:00:00,48,10285,24.99,66.10,4.12
37,198301,1983.00,84,20,58.98,-167.88,8.7,4.4,7/1/1983 17:00:00,40,10285,41.76,101.40,3.78
37,198301,1983.00,85,20,59.31,-167.92,7,4.4,7/2/1983 7:00:00,38,10285,22.45,49.25,3.41
37,198301,1983.00,86,20,59.65,-167.95,6.8,4.5,7/2/1983 9:00:00,35,10285,30.56,107.25,3.86
37,198301,1983.00,87,20,60,-167.98,7.1,6.5,7/2/1983 12:00:00,24,10285,5.22,50.02,4.03
37,198301,1983.00,88,20,60.31,-167.33,7.9,7.4,7/2/1983 15:00:00,22,10285,2.66,10.47,3.15
37,198301,1983.00,89,20,60.33,-167.94,8.2,6.5,7/2/1983 18:00:00,31,10285,1.78,7.96,4.01
37,198301,1983.00,90,20,60.33,-169.29,8.6,1.7,7/3/1983 9:00:00,33,10285,32.55,77.25,4.29
37,198301,1983.00,91,20,60.01,-169.31,8.3,1.7,7/3/1983 12:00:00,46,10285,22.50,53.78,3.96
37,198301,1983.00,92,20,59.67,-169.25,8.7,2,7/3/1983 15:00:00,48,10285,72.06,146.24,3.78
37,198301,1983.00,93,20,59.35,-169.18,9.6,2.1,7/3/1983 18:00:00,49,10285,122.48,243.44,4.37
37,198301,1983.00,94,41,59,-169.16,9.1,1.6,7/4/1983 7:00:00,51,10285,42.79,93.12,4.55
37,198301,1983.00,95,41,58.68,-169.14,9.1,1.3,7/4/1983 9:00:00,64,10285,37.41,79.72,4.47
37,198301,1983.00,96,41,58.35,-169.11,9.6,1.6,7/4/1983 12:00:00,68,10285,17.51,27.18,3.82
37,198301,1983.00,97,42,58.01,-169.06,10.1,1.9,7/4/1983 15:00:00,71,10285,10.12,47.29,4.29
37,198301,1983.00,98,42,57.84,-169.23,10.2,2.7,7/4/1983 17:00:00,64,10285,23.40,45.55,4.47
37,198301,1983.00,99,42,57.67,-169.06,,,7/5/1983 8:00:00,70,10285,27.94,61.62,4.44
37,198301,1983.00,100,42,57.49,-169.26,9.6,3.1,7/6/1983 10:00:00,71,10285,16.21,33.25,3.63
37,198301,1983.00,101,42,57.32,-168.98,9.7,3.1,7/6/1983 12:00:00,71,10285,4.11,6.04,3.14
37,198301,1983.00,102,42,57.18,-169.17,8.8,2.6,7/6/1983 14:00:00,77,10285,3.02,4.05,3.70
37,198301,1983.00,103,32,57.01,-168.95,9.5,2.5,7/6/1983 16:00:00,80,10285,1.60,1.95,4.10
37,198301,1983.00,104,32,56.84,-169.15,8.8,2.8,7/6/1983 19:00:00,82,10285,0.29,1.17,4.26
37,198301,1983.00,105,32,56.66,-168.92,8.1,2.7,7/7/1983 8:00:00,102,10285,3.14,3.43,4.07
37,198301,1983.00,106,50,56.33,-168.88,9.1,3.8,7/7/1983 11:00:00,134,10285,0.21,0.18,5.33
37,198301,1983.00,107,50,56.33,-170.03,11,3.5,7/7/1983 16:00:00,112,10285,0.00,0.00,4.58
37,198301,1983.00,108,42,56.66,-170.07,9.2,3.8,7/8/1983 8:00:00,97,10285,1.10,1.14,4.35
37,198301,1983.00,109,42,56.82,-170.47,9.5,4,7/8/1983 11:00:00,102,10285,0.65,0.41,4.76
37,198301,1983.00,110,42,56.99,-170.16,8.6,4.5,7/8/1983 14:00:00,68,10285,1.08,2.63,3.79
37,198301,1983.00,111,42,57.11,-170.48,8.3,5.8,7/8/1983 16:00:00,49,10285,0.00,0.00,2.57
37,198301,1983.00,112,42,57.34,-170.23,9.1,4.7,7/9/1983 9:00:00,59,10285,0.00,0.00,3.10
37,198301,1983.00,113,42,57.49,-170.55,9.4,3.4,7/9/1983 12:00:00,77,10285,2.90,3.87,5.16
37,198301,1983.00,114,42,57.65,-170.26,9.9,2.7,7/9/1983 14:00:00,75,10285,17.64,33.97,3.85
37,198301,1983.00,115,42,57.82,-170.56,9.7,2.3,7/9/1983 17:00:00,79,10285,12.25,19.64,4.63
37,198301,1983.00,116,42,58,-170.32,10,1.7,7/10/1983 7:00:00,77,10285,11.78,23.76,4.29
37,198301,1983.00,117,41,58.32,-170.37,9.8,0.4,7/10/1983 9:00:00,77,10285,8.57,14.34,4.04
37,198301,1983.00,118,41,58.64,-170.44,9.6,0.3,7/10/1983 12:00:00,75,10285,24.55,42.80,4.32
37,198301,1983.00,119,41,58.98,-170.48,9.6,0.7,7/10/1983 15:00:00,73,10285,4.43,9.30,4.94
37,198301,1983.00,120,41,59.31,-170.52,10.5,-0.1,7/10/1983 18:00:00,70,10285,9.87,17.57,5.00
37,198301,1983.00,121,41,59.65,-170.58,9.4,0,7/11/1983 7:00:00,68,10285,2.29,3.57,4.47
37,198301,1983.00,122,41,59.98,-170.62,9.8,0,7/11/1983 9:00:00,68,10285,27.67,41.58,4.13
37,198301,1983.00,123,41,60.31,-170.65,9.8,-0.5,7/11/1983 12:00:00,64,10285,24.47,34.91,4.35
37,198301,1983.00,124,41,60.99,-172.14,9.4,0,7/12/1983 7:00:00,66,10285,6.05,6.66,4.35
