YEAR,VESSEL,HAUL,STRATUM,SEX,LENGTH,KG_HA,NO_HA
2001,88,71,50,2,320,0.610994239,2.189672571
2001,88,71,50,2,330,0.67666934,2.189672571
2001,88,71,50,1,340,0.298849209,0.875869028
2001,88,71,50,2,340,0.747123022,2.189672571
2001,88,71,50,2,350,0.164509404,0.437934514
2001,88,71,50,1,350,0.329018807,0.875869028
2001,88,71,50,1,360,0.541880917,1.313803543
2001,88,71,50,2,360,0.903134862,2.189672571
2001,88,71,50,1,370,0.197816371,0.437934514
2001,88,71,50,1,160,0.061273131,2.189672571
2001,88,72,50,2,680,0.702283481,0.209906292
2001,88,72,50,1,320,0.172787238,0.629718877
2001,88,72,50,2,650,0.604641127,0.209906292
2001,88,72,50,2,660,1.272116333,0.419812585
2001,88,72,50,2,670,0.668598126,0.209906292
2001,88,72,50,2,510,0.540775083,0.419812585
2001,88,72,50,2,520,0.288380913,0.209906292
2001,88,72,50,2,530,0.307194451,0.209906292
2001,88,72,50,2,550,0.347365544,0.209906292
2001,88,72,50,2,560,0.36876517,0.209906292
2001,88,72,50,2,570,0.391069101,0.209906292
2001,88,72,50,2,580,0.414298679,0.209906292
2001,88,72,50,2,590,0.438475362,0.209906292
2001,88,72,50,2,600,0.927241458,0.419812585
2001,88,72,50,2,160,0.005775949,0.209906292
2001,88,72,50,1,180,0.00853766,0.209906292
2001,88,72,50,2,180,0.00853766,0.209906292
2001,88,72,50,1,210,0.014238265,0.209906292
2001,88,72,50,1,420,0.141979002,0.209906292
2001,88,72,50,2,420,0.70989501,1.049531462
2001,88,72,50,2,440,0.165674461,0.209906292
2001,88,72,50,2,460,0.192002478,0.209906292
2001,88,72,50,2,470,0.618609705,0.629718877
2001,88,72,50,2,480,0.663365573,0.629718877
2001,88,72,50,2,490,0.236778541,0.209906292
2001,88,72,50,2,500,0.253193615,0.209906292
2001,88,72,50,2,320,0.230382984,0.839625169
2001,88,72,50,1,330,0.191359948,0.629718877
2001,88,72,50,2,330,0.191359948,0.629718877
2001,88,72,50,1,340,0.211284027,0.629718877
2001,88,72,50,2,340,0.211284027,0.629718877
2001,88,72,50,1,350,0.077537898,0.209906292
2001,88,72,50,2,350,0.077537898,0.209906292
2001,88,72,50,2,360,0.255403681,0.629718877
2001,88,72,50,1,370,0.093236406,0.209906292
2001,88,72,50,1,380,0.203724017,0.419812585
2001,88,72,50,2,380,0.305586026,0.629718877
2001,88,72,50,1,390,0.222060203,0.419812585
2001,88,72,50,2,390,0.333090305,0.629718877
2001,88,72,50,1,400,0.241519151,0.419812585
2001,88,72,50,2,400,0.483038303,0.839625169
2001,88,72,50,1,410,0.262138953,0.419812585
2001,88,72,50,2,410,0.39320843,0.629718877
2001,88,72,50,1,220,0.016614548,0.209906292
2001,88,72,50,2,220,0.016614548,0.209906292
2001,88,72,50,2,240,0.022175051,0.209906292
2001,88,72,50,2,260,0.057840157,0.419812585
2001,88,72,50,2,270,0.098333473,0.629718877
2001,88,72,50,1,270,0.131111297,0.839625169
2001,88,72,50,1,280,0.110944073,0.629718877
2001,88,72,50,2,280,0.147925431,0.839625169
2001,88,72,50,1,290,0.041547654,0.209906292
2001,88,72,50,2,290,0.083095308,0.419812585
2001,88,72,50,2,300,0.092987763,0.419812585
2001,88,72,50,2,310,0.155512193,0.629718877
2001,88,72,50,2,730,0.888685232,0.209906292
2001,88,73,50,2,570,3.379117699,1.760003702
2001,88,73,50,2,470,1.781743938,1.760003702
2001,88,73,50,2,590,2.525827875,1.173335802
2001,88,73,50,2,600,1.335338609,0.586667901
2001,88,73,50,2,620,1.488808347,0.586667901
2001,88,73,50,2,630,3.13995875,1.173335802
2001,88,73,50,2,670,1.92572255,0.586667901
2001,88,73,50,2,710,2.334256079,0.586667901
2001,88,73,50,2,480,1.273767696,1.173335802
2001,88,73,50,2,490,2.727915367,2.346671603
2001,88,73,50,2,500,1.458516364,1.173335802
2001,88,73,50,2,510,4.672684824,3.520007405
2001,88,73,50,2,520,0.830606019,0.586667901
2001,88,73,50,2,530,3.539174034,2.346671603
2001,88,73,50,2,540,0.941403321,0.586667901
2001,88,73,50,1,370,0.268543155,0.586667901
2001,88,73,50,2,370,0.537086309,1.173335802
2001,88,73,50,2,380,0.586773907,1.173335802
2001,88,73,50,2,390,0.319793254,0.586667901
2001,88,73,50,1,390,0.639586508,1.173335802
2001,88,73,50,2,400,0.347816467,0.586667901
2001,88,73,50,1,400,0.695632934,1.173335802
2001,88,73,50,2,410,1.510045792,2.346671603
2001,88,73,50,1,410,1.88755724,2.933339504
2001,88,73,50,1,420,1.635733964,2.346671603
2001,88,73,50,2,430,0.44213832,0.586667901
2001,88,73,50,1,430,1.768553278,2.346671603
2001,88,73,50,1,440,0.954364162,1.173335802
2001,88,73,50,2,440,0.954364162,1.173335802
2001,88,73,50,2,450,1.028242679,1.173335802
2001,88,73,50,1,460,0.553013068,0.586667901
2001,88,73,50,2,320,0.331779053,1.173335802
2001,88,73,50,2,330,0.18372081,0.586667901
2001,88,73,50,1,330,0.36744162,1.173335802
2001,88,73,50,1,340,0.608548541,1.760003702
2001,88,73,50,1,360,0.245207901,0.586667901
2001,88,73,50,1,170,0.020342622,0.586667901
2001,88,73,50,2,180,0.024590503,0.586667901
2001,88,73,50,1,180,0.049181006,1.173335802
2001,88,73,50,2,200,0.034880532,0.586667901
2001,88,73,50,1,220,0.047853872,0.586667901
2001,88,73,50,1,230,0.05545853,0.586667901
2001,88,73,50,2,240,0.063869452,0.586667901
2001,88,73,50,1,240,0.191608357,1.760003702
2001,88,73,50,2,250,0.073133148,0.586667901
2001,88,73,50,1,260,0.16659349,1.173335802
2001,88,73,50,2,260,0.16659349,1.173335802
2001,88,73,50,1,270,0.094407975,0.586667901
2001,88,73,50,2,270,0.094407975,0.586667901
2001,88,73,50,2,280,0.106515157,0.586667901
2001,88,73,50,1,280,0.319545472,1.760003702
2001,88,73,50,1,290,0.239334365,1.173335802
2001,88,73,50,1,310,0.298608213,1.173335802
2001,88,73,50,1,320,0.165889527,0.586667901
2001,88,73,50,2,460,1.659039205,1.760003702
2001,88,73,50,1,470,1.187829292,1.173335802
2001,88,73,50,2,580,2.386558612,1.173335802
2001,88,74,50,1,170,0.01546899,0.447633769
2001,88,74,50,2,700,1.693419908,0.447633769
2001,88,74,50,2,180,0.093495876,2.238168845
2001,88,74,50,2,190,0.04474647,0.895267538
2001,88,74,50,2,280,0.971958435,5.371605228
2001,88,74,50,1,290,0.363990536,1.790535076
2001,88,74,50,2,290,0.45498817,2.238168845
2001,88,74,50,1,300,0.203661713,0.895267538
2001,88,74,50,2,300,1.018308566,4.47633769
2001,88,74,50,1,310,0.340602664,1.342901307
2001,88,74,50,2,310,0.908273771,3.581070152
2001,88,74,50,1,320,0.12614615,0.447633769
2001,88,74,50,2,320,0.252292301,0.895267538
2001,88,74,50,1,330,0.279410923,0.895267538
2001,88,74,50,1,190,0.089492941,1.790535076
2001,88,74,50,2,200,0.026523946,0.447633769
2001,88,74,50,1,200,0.079571837,1.342901307
2001,88,74,50,1,210,0.093553906,1.342901307
2001,88,74,50,2,210,0.218292448,3.133436383
2001,88,74,50,1,220,0.145556669,1.790535076
2001,88,74,50,2,220,0.509448343,6.266872766
2001,88,74,50,2,230,0.042171921,0.447633769
2001,88,74,50,1,230,0.126515763,1.342901307
2001,88,74,50,1,240,0.048567777,0.447633769
2001,88,74,50,2,240,0.242838885,2.238168845
2001,88,74,50,2,250,0.166836303,1.342901307
2001,88,74,50,1,250,0.333672605,2.685802614
2001,88,74,50,2,260,0.506725841,3.581070152
2001,88,74,50,1,260,0.633407301,4.47633769
2001,88,74,50,1,270,0.646109649,4.028703921
2001,88,74,50,2,270,1.005059453,6.266872766
2001,88,74,50,1,280,0.404982681,2.238168845
2001,88,74,50,1,140,0.008122681,0.447633769
2001,88,74,50,1,150,0.020424073,0.895267538
2001,88,74,50,2,160,0.012650479,0.447633769
2001,88,74,50,1,160,0.025300957,0.895267538
2001,88,74,50,2,340,0.154251361,0.447633769
2001,88,74,50,2,350,0.169823434,0.447633769
2001,88,74,50,1,360,0.372923274,0.895267538
2001,88,74,50,2,360,0.559384911,1.342901307
2001,88,74,50,1,370,0.81682517,1.790535076
2001,88,74,50,2,380,0.223098079,0.447633769
2001,88,74,50,2,390,0.243178028,0.447633769
2001,88,74,50,2,400,0.528975026,0.895267538
2001,88,74,50,1,420,0.310962281,0.447633769
2001,88,74,50,1,450,0.390949502,0.447633769
2001,88,74,50,2,450,0.390949502,0.447633769
2001,88,74,50,2,460,0.841047306,0.895267538
2001,88,74,50,2,500,0.554544426,0.447633769
2001,88,74,50,2,510,0.592202549,0.447633769
2001,88,74,50,2,520,0.631611615,0.447633769
2001,88,74,50,2,550,0.760799699,0.447633769
2001,88,74,50,2,570,0.856519191,0.447633769
2001,88,74,50,2,620,1.132123562,0.447633769
2001,88,74,50,1,180,0.093495876,2.238168845
2001,88,75,31,1,240,0.081129956,0.746947132
2001,88,75,31,2,240,0.324519825,2.98778853
2001,88,75,31,1,260,0.105807409,0.746947132
2001,88,75,31,2,260,0.634844456,4.481682794
2001,88,75,31,1,400,0.441812693,0.746947132
2001,88,75,31,2,400,0.441812693,0.746947132
2001,88,75,31,1,410,0.479532643,0.746947132
2001,88,75,31,2,420,1.558339161,2.240841397
2001,88,75,31,1,430,0.561624708,0.746947132
2001,88,75,31,2,430,0.561624708,0.746947132
2001,88,75,31,2,440,1.818416785,2.240841397
2001,88,75,31,2,450,1.306121793,1.493894265
2001,88,75,31,2,460,1.404925968,1.493894265
2001,88,75,31,2,470,1.50883615,1.493894265
2001,88,75,31,2,480,0.808999559,0.746947132
2001,88,75,31,2,490,0.866281322,0.746947132
2001,88,75,31,2,500,2.779013235,2.240841397
2001,88,75,31,2,520,2.110148985,1.493894265
2001,88,75,31,2,540,1.195814392,0.746947132
2001,88,75,31,2,560,1.349169472,0.746947132
2001,88,75,31,2,580,1.515759012,0.746947132
2001,88,75,31,2,590,1.604212167,0.746947132
2001,88,75,31,2,620,1.891153779,0.746947132
2001,88,75,31,2,640,2.101232263,0.746947132
2001,88,75,31,2,650,2.212148589,0.746947132
2001,88,75,31,2,680,2.569384287,0.746947132
2001,88,75,31,1,270,0.239842824,1.493894265
2001,88,75,31,1,280,0.135300519,0.746947132
2001,88,75,31,2,280,0.811803115,4.481682794
2001,88,75,31,1,290,0.152006835,0.746947132
2001,88,75,31,2,290,0.608027339,2.98778853
2001,88,75,31,1,300,0.340206345,1.493894265
2001,88,75,31,2,300,0.680412689,2.98778853
2001,88,75,31,2,310,0.568959111,2.240841397
2001,88,75,31,1,320,0.421441223,1.493894265
2001,88,75,31,2,320,0.421441223,1.493894265
2001,88,75,31,2,330,0.233370739,0.746947132
2001,88,75,31,1,330,0.466741477,1.493894265
2001,88,75,31,2,340,0.25766891,0.746947132
2001,88,75,31,1,350,0.283681251,0.746947132
2001,88,75,31,2,350,0.283681251,0.746947132
2001,88,75,31,1,360,0.311474508,0.746947132
2001,88,75,31,2,360,0.311474508,0.746947132
2001,88,75,31,2,370,1.364464144,2.98778853
2001,88,75,31,1,380,1.118021362,2.240841397
2001,88,75,31,2,380,1.118021362,2.240841397
2001,88,75,31,2,390,0.406216302,0.746947132
2001,88,75,31,2,210,0.104184637,1.493894265
2001,88,75,31,2,220,0.303931097,3.734735662
2001,88,75,31,1,230,0.14089202,1.493894265
2001,88,75,31,2,230,0.211338031,2.240841397
2001,88,75,31,2,190,0.037373331,0.746947132
2001,88,75,31,2,200,0.044306878,0.746947132
2001,88,75,31,1,200,0.088613755,1.493894265
2001,88,75,31,1,160,0.021131969,0.746947132
2001,88,75,31,1,170,0.025840147,0.746947132
2001,88,75,31,2,170,0.025840147,0.746947132
2001,88,75,31,2,180,0.031236004,0.746947132
2001,88,76,31,2,230,0.023942759,0.253234232
2001,88,76,31,1,350,0.096415849,0.253234232
2001,88,76,31,1,270,0.040758156,0.253234232
2001,88,76,31,1,420,0.529638785,0.759702695
2001,88,76,31,2,420,0.529638785,0.759702695
2001,88,76,31,2,430,0.381763143,0.506468464
2001,88,76,31,1,430,0.572644715,0.759702695
2001,88,76,31,2,440,0.206010793,0.253234232
2001,88,76,31,1,440,0.82404317,1.012936927
2001,88,76,31,2,450,0.221958344,0.253234232
2001,88,76,31,1,450,0.443916688,0.506468464
2001,88,76,31,1,460,0.716246471,0.759702695
2001,88,76,31,2,460,0.954995294,1.012936927
2001,88,76,31,1,470,0.512814004,0.506468464
2001,88,76,31,2,470,0.512814004,0.506468464
2001,88,76,31,1,480,1.099831293,1.012936927
2001,88,76,31,2,480,1.374789116,1.266171159
2001,88,76,31,1,490,0.883279196,0.759702695
2001,88,76,31,2,490,0.883279196,0.759702695
2001,88,76,31,1,500,0.314838008,0.253234232
2001,88,76,31,2,530,0.381986288,0.253234232
2001,88,76,31,1,530,0.763972576,0.506468464
2001,88,76,31,1,540,0.406426083,0.253234232
2001,88,76,31,2,550,0.431937733,0.253234232
2001,88,76,31,1,570,0.486281682,0.253234232
2001,88,76,31,2,570,0.486281682,0.253234232
2001,88,76,31,1,580,2.060667618,1.012936927
2001,88,76,31,1,600,0.576497266,0.253234232
2001,88,76,31,2,600,0.576497266,0.253234232
2001,88,76,31,1,610,0.608996213,0.253234232
2001,88,76,31,1,620,0.642753782,0.253234232
2001,88,76,31,2,630,0.677797235,0.253234232
2001,88,76,31,1,640,0.714153973,0.253234232
2001,88,76,31,1,660,0.7909176,0.253234232
2001,88,76,31,1,670,0.831379979,0.253234232
2001,88,76,31,2,690,0.916605602,0.253234232
2001,88,76,31,1,360,0.105862051,0.253234232
2001,88,76,31,1,370,0.231872865,0.506468464
2001,88,76,31,2,370,0.231872865,0.506468464
2001,88,76,31,1,380,0.253324176,0.506468464
2001,88,76,31,2,380,0.379986264,0.759702695
2001,88,76,31,1,390,0.276124625,0.506468464
2001,88,76,31,2,390,0.414186938,0.759702695
2001,88,76,31,2,400,0.150160597,0.253234232
2001,88,76,31,1,400,1.351445369,2.279108086
2001,88,76,31,2,410,0.162980622,0.253234232
2001,88,76,31,1,160,0.028728818,1.012936927
2001,88,76,31,2,170,0.017564782,0.506468464
2001,88,76,31,1,170,0.035129564,1.012936927
2001,88,76,31,2,180,0.010616302,0.253234232
2001,88,76,31,1,180,0.021232604,0.506468464
2001,88,76,31,2,190,0.012702219,0.253234232
2001,88,76,31,1,200,0.015058751,0.253234232
2001,88,76,31,2,200,0.015058751,0.253234232
2001,88,76,31,2,210,0.017704819,0.253234232
2001,88,76,31,1,220,0.020659649,0.253234232
2001,88,76,31,1,290,0.051663154,0.253234232
2001,88,76,31,1,300,0.115627252,0.506468464
2001,88,76,31,2,310,0.064458115,0.253234232
2001,88,76,31,1,330,0.07931662,0.253234232
2001,88,76,31,2,330,0.07931662,0.253234232
2001,88,76,31,1,340,0.262724801,0.759702695
2001,88,76,31,1,230,0.047885518,0.506468464
2001,88,77,31,2,470,0.482824577,0.50861863
2001,88,77,31,2,570,0.915687735,0.50861863
2001,88,77,31,1,180,0.079963674,2.034474519
2001,88,77,31,2,460,0.449573524,0.50861863
2001,88,77,31,1,200,0.056712452,1.01723726
2001,88,77,31,2,340,0.164907081,0.50861863
2001,88,77,31,1,420,0.332443628,0.50861863
2001,88,77,31,2,200,0.028356226,0.50861863
2001,88,78,31,2,220,0.035647646,0.466930118
2001,88,78,31,2,580,0.888906082,0.466930118
2001,88,78,31,2,280,0.079346026,0.466930118
2001,88,79,50,2,610,0.491554202,0.204377538
2001,88,79,50,1,380,0.102235909,0.204377538
2001,88,79,50,2,540,0.328048755,0.204377538
2001,88,79,50,2,560,0.740237562,0.408755076
2001,88,79,50,2,570,0.392504582,0.204377538
2001,88,79,50,2,600,0.465322522,0.204377538
2001,88,79,50,2,390,0.111437655,0.204377538
2001,88,79,50,1,390,0.22287531,0.408755076
2001,88,79,50,1,400,0.242405686,0.408755076
2001,88,79,50,2,400,0.242405686,0.408755076
2001,88,79,50,2,410,0.131550588,0.204377538
2001,88,79,50,1,410,0.65775294,1.02188769
2001,88,79,50,1,420,0.285000317,0.408755076
2001,88,79,50,2,420,0.855000951,1.226265228
2001,88,79,50,1,430,0.154070972,0.204377538
2001,88,79,50,2,430,0.154070972,0.204377538
2001,88,79,50,1,440,0.332565191,0.408755076
2001,88,79,50,2,440,0.332565191,0.408755076
2001,88,79,50,2,450,0.179154738,0.204377538
2001,88,79,50,2,470,0.206960137,0.204377538
2001,88,79,50,1,500,0.254123002,0.204377538
2001,88,79,50,2,500,0.508246005,0.408755076
2001,88,79,50,2,510,0.542760084,0.408755076
2001,88,79,50,2,520,0.289439461,0.204377538
2001,88,79,50,2,530,0.308322057,0.204377538
2001,88,79,50,2,150,0.004679721,0.204377538
2001,88,79,50,1,160,0.005797151,0.204377538
2001,88,79,50,1,170,0.007088749,0.204377538
2001,88,79,50,1,190,0.020505314,0.408755076
2001,88,79,50,1,200,0.012154743,0.204377538
2001,88,79,50,1,220,0.016675534,0.204377538
2001,88,79,50,1,240,0.022256448,0.204377538
2001,88,79,50,1,250,0.025484548,0.204377538
2001,88,79,50,1,270,0.03289814,0.204377538
2001,88,79,50,2,270,0.131592562,0.817510152
2001,88,79,50,2,280,0.074234207,0.408755076
2001,88,79,50,1,280,0.148468415,0.817510152
2001,88,79,50,2,290,0.083400322,0.408755076
2001,88,79,50,1,290,0.250200967,1.226265228
2001,88,79,50,1,300,0.093329089,0.408755076
2001,88,79,50,2,300,0.186658178,0.817510152
2001,88,79,50,1,310,0.052027675,0.204377538
2001,88,79,50,2,310,0.10405535,0.408755076
2001,88,79,50,1,320,0.11561432,0.408755076
2001,88,79,50,2,330,0.064020788,0.204377538
2001,88,79,50,1,340,0.070686526,0.204377538
2001,88,79,50,1,350,0.311290053,0.817510152
2001,88,79,50,2,360,0.170894121,0.408755076
2001,88,79,50,1,370,0.093578645,0.204377538
2001,88,79,50,2,370,0.280735936,0.613132614
2001,88,79,50,2,660,0.638392919,0.204377538
2001,88,80,50,2,390,0.334818788,0.631702423
2001,88,80,50,1,420,0.428147293,0.631702423
2001,88,80,50,2,220,0.050102293,0.631702423
2001,88,80,50,2,230,0.058064257,0.631702423
2001,88,80,50,1,240,0.066870368,0.631702423
2001,88,80,50,2,240,0.066870368,0.631702423
2001,88,80,50,1,250,0.03828466,0.315851212
2001,88,80,50,2,250,0.07656932,0.631702423
2001,88,80,50,1,260,0.17442091,1.263404847
2001,88,80,50,2,260,0.305236593,2.210958482
2001,88,80,50,2,270,0.098843748,0.631702423
2001,88,80,50,1,270,0.148265622,0.947553635
2001,88,80,50,2,280,0.390319258,2.210958482
2001,88,80,50,1,290,0.250579527,1.263404847
2001,88,80,50,2,290,0.313224408,1.579256059
2001,88,80,50,1,300,0.280410894,1.263404847
2001,88,80,50,2,300,0.42061634,1.89510727
2001,88,80,50,2,310,0.156319182,0.631702423
2001,88,80,50,1,310,0.234478773,0.947553635
2001,88,80,50,1,320,0.260525807,0.947553635
2001,88,80,50,2,320,0.260525807,0.947553635
2001,88,80,50,1,330,0.09617648,0.315851212
2001,88,80,50,2,330,0.19235296,0.631702423
2001,88,80,50,1,340,0.212380429,0.631702423
2001,88,80,50,2,340,0.212380429,0.631702423
2001,88,80,50,2,350,0.350731171,0.947553635
2001,88,80,50,1,360,0.128364515,0.315851212
2001,88,80,50,2,360,0.641822577,1.579256059
2001,88,80,50,2,370,0.140580348,0.315851212
2001,88,80,50,2,380,1.228687135,2.526809694
2001,88,80,50,2,420,0.428147293,0.631702423
2001,88,80,50,2,440,0.499602553,0.631702423
2001,88,80,50,1,450,0.269138704,0.315851212
2001,88,80,50,2,450,0.538277408,0.631702423
2001,88,80,50,2,460,0.289498236,0.315851212
2001,88,80,50,1,460,0.578996471,0.631702423
2001,88,80,50,2,470,0.621819815,0.631702423
2001,88,80,50,2,480,0.666807932,0.631702423
2001,88,80,50,2,490,0.35701086,0.315851212
2001,88,80,50,2,540,0.492817649,0.315851212
2001,88,80,50,2,560,1.668054504,0.947553635
2001,88,80,50,2,580,0.624672857,0.315851212
2001,88,80,50,2,610,0.738446902,0.315851212
2001,88,80,50,2,620,2.338140349,0.947553635
2001,88,80,50,1,400,0.182079338,0.315851212
2001,88,80,50,2,400,0.728317352,1.263404847
2001,88,80,50,2,410,0.39524888,0.631702423
2001,88,80,50,1,200,0.018259699,0.315851212
2001,88,81,50,1,170,0.007597004,0.210110739
2001,88,81,50,2,580,0.445633184,0.210110739
2001,88,81,50,2,180,0.009183386,0.210110739
2001,88,81,50,2,190,0.02197552,0.420221478
2001,88,81,50,1,200,0.013026223,0.210110739
2001,88,81,50,2,200,0.013026223,0.210110739
2001,88,81,50,2,210,0.015315143,0.210110739
2001,88,81,50,1,210,0.030630286,0.420221478
2001,88,81,50,2,220,0.0714846,0.840442955
2001,88,81,50,1,220,0.1072269,1.260664433
2001,88,81,50,1,230,0.041422257,0.420221478
2001,88,81,50,2,230,0.103555643,1.050553694
2001,88,81,50,1,240,0.047704418,0.420221478
2001,88,81,50,2,240,0.047704418,0.420221478
2001,88,81,50,1,250,0.054623519,0.420221478
2001,88,81,50,2,250,0.081935279,0.630332217
2001,88,81,50,2,590,0.471638414,0.210110739
2001,88,81,50,2,600,0.498685591,0.210110739
2001,88,81,50,2,610,0.526798052,0.210110739
2001,88,81,50,2,670,0.719165972,0.210110739
2001,88,81,50,1,260,0.093322142,0.630332217
2001,88,81,50,2,260,0.155536904,1.050553694
2001,88,81,50,1,270,0.070513796,0.420221478
2001,88,81,50,2,270,0.105770694,0.630332217
2001,88,81,50,1,280,0.039778356,0.210110739
2001,88,81,50,2,280,0.238670134,1.260664433
2001,88,81,50,2,290,0.268140078,1.260664433
2001,88,81,50,2,300,0.100020673,0.420221478
2001,88,81,50,1,300,0.15003101,0.630332217
2001,88,81,50,1,310,0.111515995,0.420221478
2001,88,81,50,2,320,0.123903729,0.420221478
2001,88,81,50,1,320,0.185855594,0.630332217
2001,88,81,50,2,330,0.137222005,0.420221478
2001,88,81,50,1,340,0.075754666,0.210110739
2001,88,81,50,2,350,0.083402294,0.210110739
2001,88,81,50,1,360,0.091573513,0.210110739
2001,88,81,50,2,360,0.091573513,0.210110739
2001,88,81,50,2,380,0.54783051,1.050553694
2001,88,81,50,2,390,0.119427602,0.210110739
2001,88,81,50,2,400,0.129892942,0.210110739
2001,88,81,50,1,410,0.140982608,0.210110739
2001,88,81,50,2,410,0.563930432,0.840442955
2001,88,81,50,2,420,0.610868999,0.840442955
2001,88,81,50,2,430,0.825588386,1.050553694
2001,88,81,50,1,440,0.178204859,0.210110739
2001,88,81,50,2,440,0.356409718,0.420221478
2001,88,81,50,1,450,0.191999919,0.210110739
2001,88,81,50,2,450,0.575999756,0.630332217
2001,88,81,50,2,460,0.826096534,0.840442955
2001,88,81,50,2,470,0.221798931,0.210110739
2001,88,81,50,1,480,0.237845889,0.210110739
2001,88,81,50,2,480,0.475691778,0.420221478
2001,88,81,50,2,490,1.018746915,0.840442955
2001,88,81,50,2,500,0.272343318,0.210110739
2001,88,81,50,2,510,0.290837667,0.210110739
2001,88,81,50,2,520,0.62038385,0.420221478
2001,88,81,50,2,530,0.660856761,0.420221478
2001,88,81,50,2,540,0.351569459,0.210110739
2001,88,81,50,2,550,0.747275439,0.420221478
